Time,Concentration
11:04:28,4016
11:04:29,3944
11:04:30,3754
11:04:31,3596
11:04:32,16777200
11:04:33,16777200
11:04:34,16777200
11:04:35,16777200
11:04:36,16777200
11:04:37,16777200
11:04:38,16777200
11:04:39,16777200
11:04:40,16777200
11:04:41,16777200
11:05:14,2899
11:05:15,2801
11:05:16,2878
11:05:17,2918
11:05:18,3023
11:05:19,2892
11:05:20,2928
11:05:21,3006
11:05:22,3056
11:05:23,3032
11:05:24,3169
11:05:25,3252
11:05:26,3212
11:05:27,3143
11:05:28,3020
11:05:29,3121
11:05:30,3010
11:05:31,3008
11:05:32,3100
11:05:33,3123
11:05:34,3141
11:05:35,3269
11:05:36,3247
11:05:37,3163
11:05:38,3224
11:05:39,3169
11:05:40,3129
11:05:41,3196
11:05:42,3237
11:05:43,3265
11:05:44,3376
11:05:45,3259
11:05:46,3250
11:05:47,3243
11:05:48,3187
11:05:49,3168
11:05:50,3236
11:05:51,3224
11:05:52,3282
11:05:53,3317
11:05:54,3219
11:05:55,3377
11:05:56,3293
11:05:57,3287
11:05:58,3300
11:05:59,3312
11:06:00,3374
11:06:01,3353
11:06:02,3297
11:06:03,3401
11:06:04,3539
11:06:05,3474
11:06:06,3746
11:06:07,3403
11:06:08,3491
11:06:09,3492
11:06:10,3365
11:06:11,3392
11:06:12,3272
11:06:13,3422
11:06:14,3334
11:06:15,3428
11:06:16,3440
11:06:17,3511
11:06:18,3380
11:06:19,3499
11:06:20,3518
11:06:21,3508
11:06:22,3507
11:06:23,3620
11:06:24,3513
11:06:25,3572
11:06:26,3396
11:06:27,3556
11:06:28,3503
11:06:29,3516
11:06:30,3852
11:06:31,3885
11:06:32,3884
11:06:33,3713
11:06:34,3568
11:06:35,3636
11:06:36,3771
11:06:37,3721
11:06:38,3930
11:06:39,3924
11:06:40,4025
11:06:41,3939
11:06:42,3877
11:06:43,3786
11:06:44,3770
11:06:45,3693
11:06:46,3854
11:06:47,3794
11:06:48,4146
11:06:49,3946
11:06:50,3911
11:06:51,3836
11:06:52,3912
11:06:53,3693
11:06:54,3730
11:06:55,4113
11:06:56,4078
11:06:57,4000
11:06:58,4079
11:06:59,3946
11:07:00,3913
11:07:01,3904
11:07:02,3819
11:07:03,3651
11:07:04,3483
11:07:05,3361
11:07:06,9551
11:07:07,16632
11:07:08,11642
11:07:09,6320
11:07:10,7943
11:07:11,7417
11:07:12,6245
11:07:13,6192
11:07:14,6814
11:07:15,8214
11:07:16,7374
11:07:17,6919
11:07:18,8404
11:07:19,7072
11:07:20,5485
11:07:21,4039
11:07:22,3923
11:07:23,4102
11:07:24,4226
11:07:25,4578
11:07:26,3837
11:07:27,3453
11:07:28,3430
11:07:29,3450
11:07:30,3326
11:07:31,3395
11:07:32,3319
11:07:33,3586
11:07:34,3706
11:07:35,3546
11:07:36,3462
11:07:37,3351
11:07:38,3255
11:07:39,3556
11:07:40,4940
11:07:41,5279
11:07:42,3675
11:07:43,3390
11:07:44,3384
11:07:45,3379
11:07:46,3374
11:07:47,3318
11:07:48,3264
11:07:49,3355
11:07:50,3377
11:07:51,3322
11:07:52,3347
11:07:53,3294
11:07:54,3281
11:07:55,3392
11:07:56,3684
11:07:57,5000
11:07:58,4755
11:07:59,4583
11:08:00,3714
11:08:01,3407
11:08:02,3430
11:08:03,3489
11:08:04,3398
11:08:05,3436
11:08:06,3364
11:08:07,3374
11:08:08,3302
11:08:09,3346
11:08:10,3390
11:08:11,3458
11:08:12,3368
11:08:13,3494
11:08:14,3453
11:08:15,3417
11:08:16,3517
11:08:17,3655
11:08:18,3626
11:08:19,3455
11:08:20,3398
11:08:21,3427
11:08:22,3572
11:08:23,3504
11:08:24,3674
11:08:25,3768
11:08:26,3673
11:08:27,3825
11:08:28,3799
11:08:29,3836
11:08:30,3864
11:08:31,3843
11:08:32,3794
11:08:33,3824
11:08:34,3855
11:08:35,3786
11:08:36,3853
11:08:37,3718
11:08:38,3729
11:08:39,3704
11:08:40,3727
11:08:41,3751
11:08:42,3782
11:08:43,3828
11:08:44,3730
11:08:45,3702
11:08:46,3645
11:08:47,3703
11:08:48,3667
11:08:49,3692
11:08:50,3630
11:08:51,3624
11:08:52,3617
11:08:53,3665
11:08:54,3767
11:08:55,3667
11:08:56,3645
11:08:57,3909
11:08:58,3778
11:08:59,3727
11:09:00,3798
11:09:01,3718
11:09:02,3898
11:09:03,3789
11:09:04,3994
11:09:05,4143
11:09:06,3878
11:09:07,3956
11:09:08,4030
11:09:09,3890
11:09:10,3915
11:09:11,3890
11:09:12,3958
11:09:13,3978
11:09:14,4029
11:09:15,3969
11:09:16,4055
11:09:17,4088
11:09:18,4008
11:09:19,3875
11:09:20,3842
11:09:21,3804
11:09:22,3865
11:09:23,3916
11:09:24,3989
11:09:25,3814
11:09:26,3880
11:09:27,3943
11:09:28,3944
11:09:29,3873
11:09:30,3896
11:09:31,3978
11:09:32,3857
11:09:33,3664
11:09:34,3746
11:09:35,3609
11:09:36,3676
11:09:37,3781
11:09:38,3629
11:09:39,3833
11:09:40,3886
11:09:41,3770
11:09:42,3828
11:09:43,3718
11:09:44,3769
11:09:45,3777
11:09:46,3721
11:09:47,3805
11:09:48,3918
11:09:49,3825
11:09:50,3841
11:09:51,3748
11:09:52,3807
11:09:53,3872
11:09:54,3884
11:09:55,3850
11:09:56,3703
11:09:57,3766
11:09:58,3690
11:09:59,3765
11:10:00,3967
11:10:01,3963
11:10:02,3727
11:10:03,3791
11:10:04,3833
11:10:05,3820
11:10:06,3728
11:10:07,3790
11:10:08,3744
11:10:09,3681
11:10:10,3730
11:10:11,3706
11:10:12,3696
11:10:13,3748
11:10:14,3627
11:10:15,3656
11:10:16,3676
11:10:17,3612
11:10:18,3331
11:10:19,3603
11:10:20,3587
11:10:21,3769
11:10:22,3599
11:10:23,3767
11:10:24,3734
11:10:25,3645
11:10:26,3685
11:10:27,3662
11:10:28,3577
11:10:29,3646
11:10:30,3610
11:10:31,3702
11:10:32,3537
11:10:33,3569
11:10:34,3536
11:10:35,3623
11:10:36,3600
11:10:37,3835
11:10:38,4604
11:10:39,4181
11:10:40,4005
11:10:41,3851
11:10:42,3973
11:10:43,3979
11:10:44,3920
11:10:45,3859
11:10:46,3785
11:10:47,3716
11:10:48,3796
11:10:49,3721
11:10:50,3797
11:10:51,3822
11:10:52,3832
11:10:53,3738
11:10:54,3772
11:10:55,3807
11:10:56,3719
11:10:57,3696
11:10:58,3763
11:10:59,3935
11:11:00,3968
11:11:01,4583
11:11:02,7361
11:11:03,17848
11:11:04,20696
11:11:05,16952
11:11:06,17373
11:11:07,17724
11:11:08,18302
11:11:09,14291
11:11:10,13862
11:11:11,14563
11:11:12,12426
11:11:13,14867
11:11:14,13371
11:11:15,11249
11:11:16,10421
11:11:17,10284
11:11:18,11997
11:11:19,14069
11:11:20,14939
11:11:21,19475
11:11:22,21709
11:11:23,21232
11:11:24,18843
11:11:25,9624
11:11:26,7506
11:11:27,6410
11:11:28,5245
11:11:29,4660
11:11:30,5223
11:11:31,6487
11:11:32,5435
11:11:33,4852
11:11:34,4647
11:11:35,4799
11:11:36,4533
11:11:37,4565
11:11:38,4766
11:11:39,10990
11:11:40,15540
11:11:41,14954
11:11:42,18114
11:11:43,16511
11:11:44,6437
11:11:45,5850
11:11:46,7510
11:11:47,7875
11:11:48,8396
11:11:49,7934
11:11:50,11006
11:11:51,10169
11:11:52,7999
11:11:53,5703
11:11:54,6218
11:11:55,6769
11:11:56,6977
11:11:57,6726
11:11:58,6249
11:11:59,7524
11:12:00,9971
11:12:01,10389
11:12:02,12181
11:12:03,12554
11:12:04,10325
11:12:05,12034
11:12:06,12745
11:12:07,11108
11:12:08,9637
11:12:09,10219
11:12:10,9797
11:12:11,8047
11:12:12,8429
11:12:13,9778
11:12:14,9489
11:12:15,8375
11:12:16,6992
11:12:17,12213
11:12:18,19217
11:12:19,8319
11:12:20,10373
11:12:21,23334
11:12:22,12447
11:12:23,12260
11:12:24,11595
11:12:25,7134
11:12:26,6595
11:12:27,5905
11:12:28,5653
11:12:29,5551
11:12:30,5265
11:12:31,5023
11:12:32,4676
11:12:33,5050
11:12:34,5414
11:12:35,5447
11:12:36,5615
11:12:37,5698
11:12:38,6046
11:12:39,5927
11:12:40,5776
11:12:41,5499
11:12:42,6339
11:12:43,6139
11:12:44,6882
11:12:45,6634
11:12:46,6904
11:12:47,7453
11:12:48,8199
11:12:49,9820
11:12:50,8134
11:12:51,8017
11:12:52,8389
11:12:53,8057
11:12:54,8706
11:12:55,8403
11:12:56,8671
11:12:57,8793
11:12:58,10517
11:12:59,10685
11:13:00,12012
11:13:01,13450
11:13:02,12114
11:13:03,7017
11:13:04,8777
11:13:05,11971
11:13:06,11899
11:13:07,12006
11:13:08,12198
11:13:09,11779
11:13:10,12159
11:13:11,14373
11:13:12,12933
11:13:13,12532
11:13:14,11737
11:13:15,11275
11:13:16,13218
11:13:17,13747
11:13:18,13532
11:13:19,13685
11:13:20,13671
11:13:21,13534
11:13:22,13206
11:13:23,12971
11:13:24,13190
11:13:25,12447
11:13:26,12397
11:13:27,13592
11:13:28,12164
11:13:29,10646
11:13:30,11361
11:13:31,12689
11:13:32,13369
11:13:33,14134
11:13:34,13430
11:13:35,14296
11:13:36,13741
11:13:37,14869
11:13:38,14140
11:13:39,10676
11:13:40,11279
11:13:41,12177
11:13:42,11591
11:13:43,10954
11:13:44,11497
11:13:45,11837
11:13:46,12145
11:13:47,11436
11:13:48,11992
11:13:49,13056
11:13:50,13929
11:13:51,13587
11:13:52,13974
11:13:53,14076
11:13:54,12958
11:13:55,11875
11:13:56,12434
11:13:57,13034
11:13:58,12549
11:13:59,11997
11:14:00,11537
11:14:01,12814
11:14:02,10967
11:14:03,9800
11:14:04,9360
11:14:05,9504
11:14:06,11314
11:14:07,11557
11:14:08,10838
11:14:09,9834
11:14:10,9486
11:14:11,9506
11:14:12,9911
11:14:13,9397
11:14:14,9055
11:14:15,9177
11:14:16,9021
11:14:17,9841
11:14:18,9545
11:14:19,8505
11:14:20,11717
11:14:21,11081
11:14:22,10800
11:14:23,11933
11:14:24,12254
11:14:25,11326
11:14:26,12934
11:14:27,13081
11:14:28,13690
11:14:29,14181
11:14:30,16964
11:14:31,16368
11:14:32,15638
11:14:33,17426
11:14:34,14190
11:14:35,12581
11:14:36,12049
11:14:37,11612
11:14:38,10997
11:14:39,10655
11:14:40,11249
11:14:41,11628
11:14:42,12405
11:14:43,17488
11:14:44,14787
11:14:45,11686
11:14:46,12529
11:14:47,10883
11:14:48,10705
11:14:49,10357
11:14:50,11943
11:14:51,20998
11:14:52,18192
11:14:53,17777
11:14:54,17194
11:14:55,17194
11:14:56,16726
11:14:57,16811
11:14:58,14976
11:14:59,13452
11:15:00,10429
11:15:01,14984
11:15:02,18804
11:15:03,18148
11:15:04,18757
11:15:05,18902
11:15:06,14805
11:15:07,12894
11:15:08,15685
11:15:09,18468
11:15:10,17303
11:15:11,13339
11:15:12,12346
11:15:13,14755
11:15:14,19210
11:15:15,18121
11:15:16,19175
11:15:17,21861
11:15:18,21473
11:15:19,19952
11:15:20,20178
11:15:21,19431
11:15:22,18830
11:15:23,18090
11:15:24,16637
11:15:25,14868
11:15:26,17749
11:15:27,17028
11:15:28,14508
11:15:29,14952
11:15:30,17412
11:15:31,21117
11:15:32,19746
11:15:33,17856
11:15:34,17561
11:15:35,16563
11:15:36,17559
11:15:37,16290
11:15:38,14271
11:15:39,13662
11:15:40,14550
11:15:41,13534
11:15:42,14271
11:15:43,14329
11:15:44,13884
11:15:45,11348
11:15:46,11460
11:15:47,11720
11:15:48,12532
11:15:49,13772
11:15:50,13724
11:15:51,13935
11:15:52,15201
11:15:53,15851
11:15:54,13385
11:15:55,13957
11:15:56,14188
11:15:57,15379
11:15:58,17557
11:15:59,17621
11:16:00,15700
11:16:01,16920
11:16:02,16952
11:16:03,16364
11:16:04,17785
11:16:05,18359
11:16:06,17879
11:16:07,17081
11:16:08,18219
11:16:09,19349
11:16:10,17108
11:16:11,17574
11:16:12,17075
11:16:13,16818
11:16:14,15936
11:16:15,14084
11:16:16,13506
11:16:17,14024
11:16:18,12293
11:16:19,11774
11:16:20,9824
11:16:21,10542
11:16:22,10892
11:16:23,9815
11:16:24,10459
11:16:25,10693
11:16:26,11118
11:16:27,10532
11:16:28,10221
11:16:29,8210
11:16:30,8147
11:16:31,7185
11:16:32,6943
11:16:33,7712
11:16:34,9241
11:16:35,9570
11:16:36,9945
11:16:37,9034
11:16:38,8822
11:16:39,9046
11:16:40,9686
11:16:41,9527
11:16:42,8397
11:16:43,9100
11:16:44,9276
11:16:45,9422
11:16:46,10107
11:16:47,10186
11:16:48,10283
11:16:49,9424
11:16:50,7836
11:16:51,8037
11:16:52,8072
11:16:53,8630
11:16:54,8540
11:16:55,8670
11:16:56,8815
11:16:57,8489
11:16:58,8401
11:16:59,8633
11:17:00,8602
11:17:01,8644
11:17:02,8792
11:17:03,8740
11:17:04,8891
11:17:05,8715
11:17:06,8673
11:17:07,8822
11:17:08,8849
11:17:09,8625
11:17:10,8453
11:17:11,8532
11:17:12,8414
11:17:13,8320
11:17:14,8358
11:17:15,7985
11:17:16,7839
11:17:17,8056
11:17:18,7674
11:17:19,7669
11:17:20,7521
11:17:21,7383
11:17:22,7177
11:17:23,7246
11:17:24,7227
11:17:25,7060
11:17:26,7377
11:17:27,7341
11:17:28,7312
11:17:29,7294
11:17:30,7277
11:17:31,2404
11:17:32,5048
11:17:33,5902
11:17:34,7238
11:17:35,7687
11:17:36,7065
11:17:37,6977
11:17:38,6883
11:17:39,7093
11:17:40,7268
11:17:41,7589
11:17:42,7745
11:17:43,7535
11:17:44,7900
11:17:45,8833
11:17:46,9054
11:17:47,8919
11:17:48,9008
11:17:49,8805
11:17:50,10453
11:17:51,11403
11:17:52,10682
11:17:53,8808
11:17:54,8310
11:17:55,9435
11:17:56,30473
11:17:57,22685
11:17:58,21480
11:17:59,26046
11:18:00,26378
11:18:01,23493
11:18:02,22866
11:18:03,22116
11:18:04,23327
11:18:05,23123
11:18:06,22830
11:18:07,19934
11:18:08,15332
11:18:09,14790
11:18:10,17238
11:18:11,21168
11:18:12,22792
11:18:13,23917
11:18:14,21463
11:18:15,16172
11:18:16,13367
11:18:17,11287
11:18:18,12641
11:18:19,13053
11:18:20,12347
11:18:21,11525
11:18:22,10699
11:18:23,10323
11:18:24,9783
11:18:25,10307
11:18:26,10505
11:18:27,11103
11:18:28,10828
11:18:29,10824
11:18:30,12346
11:18:31,12600
11:18:32,12699
11:18:33,12110
11:18:34,10296
11:18:35,11909
11:18:36,11155
11:18:37,11009
11:18:38,10834
11:18:39,10934
11:18:40,10873
11:18:41,11331
11:18:42,11959
11:18:43,11869
11:18:44,11289
11:18:45,12250
11:18:46,13146
11:18:47,12774
11:18:48,12607
11:18:49,14090
11:18:50,12716
11:18:51,12282
11:18:52,11784
11:18:53,11244
11:18:54,11372
11:18:55,11756
11:18:56,12299
11:18:57,13444
11:18:58,13676
11:18:59,14406
11:19:00,15091
11:19:01,13749
11:19:02,13136
11:19:03,13532
11:19:04,13891
11:19:05,14261
11:19:06,14207
11:19:07,14113
11:19:08,14010
11:19:09,13759
11:19:10,13107
11:19:11,12938
11:19:12,13275
11:19:13,14812
11:19:14,16137
11:19:15,16055
11:19:16,15279
11:19:17,15261
11:19:18,16692
11:19:19,17857
11:19:20,18168
11:19:21,18533
11:19:22,18405
11:19:23,17605
11:19:24,17505
11:19:25,17337
11:19:26,17085
11:19:27,15702
11:19:28,13985
11:19:29,13057
11:19:30,12312
11:19:31,12299
11:19:32,13437
11:19:33,13879
11:19:34,13724
11:19:35,13408
11:19:36,12120
11:19:37,11941
11:19:38,10399
11:19:39,9833
11:19:40,10135
11:19:41,9034
11:19:42,8821
11:19:43,9412
11:19:44,9185
11:19:45,9050
11:19:46,10034
11:19:47,10345
11:19:48,10530
11:19:49,11092
11:19:50,11682
11:19:51,12618
11:19:52,18016
11:19:53,16880
11:19:54,14746
11:19:55,17229
11:19:56,14531
11:19:57,11142
11:19:58,10084
11:19:59,10244
11:20:00,10369
11:20:01,15418
11:20:02,23259
11:20:03,16363
11:20:04,12874
11:20:05,10282
11:20:06,9759
11:20:07,9849
11:20:08,10404
11:20:09,18329
11:20:10,30556
11:20:11,48353
11:20:12,47680
11:20:13,27857
11:20:14,20988
11:20:15,21816
11:20:16,21757
11:20:17,23884
11:20:18,32475
11:20:19,27036
11:20:20,43292
11:20:21,58172
11:20:22,29078
11:20:23,35102
11:20:24,39563
11:20:25,54955
11:20:26,82181
11:20:27,75681
11:20:28,78865
11:20:29,81427
11:20:30,83749
11:20:31,84940
11:20:32,70894
11:20:33,54235
11:20:34,52491
11:20:35,49335
11:20:36,45206
11:20:37,44531
11:20:38,47632
11:20:39,48230
11:20:40,35099
11:20:41,30764
11:20:42,35948
11:20:43,37994
11:20:44,40452
11:20:45,41544
11:20:46,41777
11:20:47,43486
11:20:48,43500
11:20:49,42954
11:20:50,41946
11:20:51,38620
11:20:52,38823
11:20:53,33259
11:20:54,29763
11:20:55,30658
11:20:56,30211
11:20:57,23053
11:20:58,17699
11:20:59,17037
11:21:00,14874
11:21:01,14036
11:21:02,15288
11:21:03,16760
11:21:04,14351
11:21:05,13770
11:21:06,16196
11:21:07,16660
11:21:08,13191
11:21:09,13283
11:21:10,13065
11:21:11,12497
11:21:12,12741
11:21:13,14995
11:21:14,15453
11:21:15,12911
11:21:16,12958
11:21:17,14752
11:21:18,12561
11:21:19,12430
11:21:20,11017
11:21:21,10391
11:21:22,10127
11:21:23,10082
11:21:24,9768
11:21:25,10729
11:21:26,11511
11:21:27,10830
11:21:28,10640
11:21:29,10173
11:21:30,9933
11:21:31,10013
11:21:32,9785
11:21:33,9536
11:21:34,9904
11:21:35,9891
11:21:36,10003
11:21:37,9911
11:21:38,10428
11:21:39,10678
11:21:40,10739
11:21:41,10188
11:21:42,9975
11:21:43,9789
11:21:44,9662
11:21:45,9534
11:21:46,9244
11:21:47,9390
11:21:48,9236
11:21:49,9355
11:21:50,9823
11:21:51,9610
11:21:52,9751
11:21:53,9244
11:21:54,9458
11:21:55,9264
11:21:56,9157
11:21:57,9020
11:21:58,8853
11:21:59,8807
11:22:00,8817
11:22:01,8870
11:22:02,8865
11:22:03,8616
11:22:04,8849
11:22:05,8967
11:22:06,8964
11:22:07,8981
11:22:08,8825
11:22:09,8833
11:22:10,8942
11:22:11,9051
11:22:12,9082
11:22:13,9271
11:22:14,9210
11:22:15,9263
11:22:16,9575
11:22:17,9534
11:22:18,9573
11:22:19,9663
11:22:20,9528
11:22:21,9354
11:22:22,9579
11:22:23,9637
11:22:24,10758
11:22:25,11351
11:22:26,12077
11:22:27,11646
11:22:28,12445
11:22:29,11755
11:22:30,10761
11:22:31,11288
11:22:32,11340
11:22:33,11210
11:22:34,11021
11:22:35,11180
11:22:36,11783
11:22:37,11023
11:22:38,10361
11:22:39,10109
11:22:40,11181
11:22:41,11093
11:22:42,10563
11:22:43,10594
11:22:44,10059
11:22:45,9840
11:22:46,9795
11:22:47,9564
11:22:48,9469
11:22:49,9883
11:22:50,9868
11:22:51,10121
11:22:52,9838
11:22:53,9711
11:22:54,10218
11:22:55,10048
11:22:56,9851
11:22:57,10412
11:22:58,9978
11:22:59,9588
11:23:00,9248
11:23:01,8930
11:23:02,8926
11:23:03,9221
11:23:04,8795
11:23:05,8837
11:23:06,8947
11:23:07,9208
11:23:08,9183
11:23:09,10125
11:23:10,9903
11:23:11,9842
11:23:12,10210
11:23:13,10773
11:23:14,9657
11:23:15,9219
11:23:16,8240
11:23:17,8271
11:23:18,8599
11:23:19,8759
11:23:20,8703
11:23:21,8757
11:23:22,8746
11:23:23,8170
11:23:24,8776
11:23:25,9312
11:23:26,9130
11:23:27,9005
11:23:28,9031
11:23:29,10285
11:23:30,13272
11:23:31,10944
11:23:32,9902
11:23:33,9450
11:23:34,8812
11:23:35,8602
11:23:36,8333
11:23:37,7887
11:23:38,8014
11:23:39,7847
11:23:40,7349
11:23:41,7408
11:23:42,7274
11:23:43,7003
11:23:44,7046
11:23:45,7137
11:23:46,7096
11:23:47,7316
11:23:48,7547
11:23:49,7397
11:23:50,7258
11:23:51,7213
11:23:52,7325
11:23:53,7780
11:23:54,8553
11:23:55,7274
11:23:56,6598
11:23:57,6727
11:23:58,6820
11:23:59,7324
11:24:00,10762
11:24:01,10019
11:24:02,8739
11:24:03,9012
11:24:04,13928
11:24:05,11816
11:24:06,11108
11:24:07,10036
11:24:08,9914
11:24:09,10365
11:24:10,9511
11:24:11,12936
11:24:12,20393
11:24:13,13826
11:24:14,9577
11:24:15,8638
11:24:16,9481
11:24:17,13487
11:24:18,16820
11:24:19,21170
11:24:20,19615
11:24:21,16076
11:24:22,11635
11:24:23,7337
11:24:24,6607
11:24:25,6328
11:24:26,6713
11:24:27,7765
11:24:28,8952
11:24:29,9281
11:24:30,9017
11:24:31,8645
11:24:32,8484
11:24:33,8142
11:24:34,8274
11:24:35,8226
11:24:36,8031
11:24:37,8055
11:24:38,7934
11:24:39,7701
11:24:40,7863
11:24:41,7210
11:24:42,6432
11:24:43,6156
11:24:44,6256
11:24:45,6328
11:24:46,6062
11:24:47,6104
11:24:48,6181
11:24:49,6508
11:24:50,6550
11:24:51,6959
11:24:52,7366
11:24:53,7481
11:24:54,7439
11:24:55,7297
11:24:56,7425
11:24:57,6992
11:24:58,7116
11:24:59,7008
11:25:00,7064
11:25:01,7097
11:25:02,6906
11:25:03,6833
11:25:04,6991
11:25:05,6848
11:25:06,6617
11:25:07,6393
11:25:08,6175
11:25:09,6124
11:25:10,6174
11:25:11,6124
11:25:12,6329
11:25:13,6184
11:25:14,6177
11:25:15,6186
11:25:16,6188
11:25:17,6076
11:25:18,6132
11:25:19,5951
11:25:20,6005
11:25:21,5882
11:25:22,5902
11:25:23,5812
11:25:24,5823
11:25:25,5834
11:25:26,5802
11:25:27,5721
11:25:28,5735
11:25:29,5578
11:25:30,5517
11:25:31,5448
11:25:32,5276
11:25:33,5395
11:25:34,5517
11:25:35,5411
11:25:36,5394
11:25:37,5498
11:25:38,5424
11:25:39,5351
11:25:40,5403
11:25:41,5661
11:25:42,5609
11:25:43,5653
11:25:44,5769
11:25:45,5624
11:25:46,5557
11:25:47,5400
11:25:48,5351
11:25:49,5527
11:25:50,5573
11:25:51,5345
11:25:52,5460
11:25:53,5359
11:25:54,5364
11:25:55,5220
11:25:56,5256
11:25:57,5135
11:25:58,5155
11:25:59,5509
11:26:00,5600
11:26:01,5495
11:26:02,5453
11:26:03,5543
11:26:04,5269
11:26:05,5297
11:26:06,5562
11:26:07,5719
11:26:08,5666
11:26:09,5599
11:26:10,5630
11:26:11,5909
11:26:12,5849
11:26:13,5754
11:26:14,5784
11:26:15,5784
11:26:16,5878
11:26:17,5770
11:26:18,5740
11:26:19,5770
11:26:20,5808
11:26:21,5686
11:26:22,6028
11:26:23,6083
11:26:24,6320
11:26:25,6551
11:26:26,6525
11:26:27,6393
11:26:28,6865
11:26:29,7183
