Time,Concentration
2018-07-19 08:39:59,5175.0
2018-07-19 08:40:00,5152.0
2018-07-19 08:40:01,5130.0
2018-07-19 08:40:02,4960.0
2018-07-19 08:40:03,5080.0
2018-07-19 08:40:04,5046.0
2018-07-19 08:40:05,5080.0
2018-07-19 08:40:06,4787.0
2018-07-19 08:40:07,4601.0
2018-07-19 08:40:08,4573.0
2018-07-19 08:40:09,4615.0
2018-07-19 08:40:10,4482.0
2018-07-19 08:40:11,4415.0
2018-07-19 08:40:12,4462.0
2018-07-19 08:40:13,4497.0
2018-07-19 08:40:14,4466.0
2018-07-19 08:40:15,4451.0
2018-07-19 08:40:16,4542.0
2018-07-19 08:40:17,4544.0
2018-07-19 08:40:18,4569.0
2018-07-19 08:40:19,4600.0
2018-07-19 08:40:20,4590.0
2018-07-19 08:40:21,4681.0
2018-07-19 08:40:22,4643.0
2018-07-19 08:40:23,4510.0
2018-07-19 08:40:24,4458.0
2018-07-19 08:40:25,4444.0
2018-07-19 08:40:26,4462.0
2018-07-19 08:40:27,4450.0
2018-07-19 08:40:28,4692.0
2018-07-19 08:40:29,4678.0
2018-07-19 08:40:30,4630.0
2018-07-19 08:40:31,4701.0
2018-07-19 08:40:32,4756.0
2018-07-19 08:40:33,4843.0
2018-07-19 08:40:34,4965.0
2018-07-19 08:40:35,4790.0
2018-07-19 08:40:36,4905.0
2018-07-19 08:40:37,4837.0
2018-07-19 08:40:38,4661.0
2018-07-19 08:40:39,4619.0
2018-07-19 08:40:40,4712.0
2018-07-19 08:40:41,4865.0
2018-07-19 08:40:42,4824.0
2018-07-19 08:40:43,4910.0
2018-07-19 08:40:44,4652.0
2018-07-19 08:40:45,4586.0
2018-07-19 08:40:46,4704.0
2018-07-19 08:40:47,4728.0
2018-07-19 08:40:48,4731.0
2018-07-19 08:40:49,4706.0
2018-07-19 08:40:50,4832.0
2018-07-19 08:40:51,4788.0
2018-07-19 08:40:52,4704.0
2018-07-19 08:40:53,4639.0
2018-07-19 08:40:54,4746.0
2018-07-19 08:40:55,4738.0
2018-07-19 08:40:56,4743.0
2018-07-19 08:40:57,4782.0
2018-07-19 08:40:58,4855.0
2018-07-19 08:40:59,4745.0
2018-07-19 08:41:00,4836.0
2018-07-19 08:41:01,4995.0
2018-07-19 08:41:02,4706.0
2018-07-19 08:41:03,4619.0
2018-07-19 08:41:04,4822.0
2018-07-19 08:41:05,4746.0
2018-07-19 08:41:06,4697.0
2018-07-19 08:41:07,4934.0
2018-07-19 08:41:08,4995.0
2018-07-19 08:41:09,4699.0
2018-07-19 08:41:10,4734.0
2018-07-19 08:41:11,4661.0
2018-07-19 08:41:12,4794.0
2018-07-19 08:41:13,4965.0
2018-07-19 08:41:14,4956.0
2018-07-19 08:41:15,5004.0
2018-07-19 08:41:16,5097.0
2018-07-19 08:41:17,5095.0
2018-07-19 08:41:18,5195.0
2018-07-19 08:41:19,5264.0
2018-07-19 08:41:20,4953.0
2018-07-19 08:41:21,4935.0
2018-07-19 08:41:22,4855.0
2018-07-19 08:41:23,5020.0
2018-07-19 08:41:24,5074.0
2018-07-19 08:41:25,5054.0
2018-07-19 08:41:26,5096.0
2018-07-19 08:41:27,5141.0
2018-07-19 08:41:28,5573.0
2018-07-19 08:41:29,5374.0
2018-07-19 08:41:30,5337.0
2018-07-19 08:41:31,5248.0
2018-07-19 08:41:32,5072.0
2018-07-19 08:41:33,5068.0
2018-07-19 08:41:34,5035.0
2018-07-19 08:41:35,5139.0
2018-07-19 08:41:36,4913.0
2018-07-19 08:41:37,5005.0
2018-07-19 08:41:38,5134.0
2018-07-19 08:41:39,5023.0
2018-07-19 08:41:40,4810.0
2018-07-19 08:41:41,4993.0
2018-07-19 08:41:42,4723.0
2018-07-19 08:41:43,4755.0
2018-07-19 08:41:44,4689.0
2018-07-19 08:41:45,4793.0
2018-07-19 08:41:46,4942.0
2018-07-19 08:41:47,4949.0
